,offer_id,comparison_new,brand,matches
81779,1b6ef522-dcd9-41dd-830a-58e7b9fb6f7d,ellesse pink savi bucket hat unisex hut,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
81883,29ce4a9f-e755-485e-bf49-89de136c88f2,ellesse hellgrau shawcross track trainingsjacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
81933,fef7e1ce-3323-4321-ae5f-853c13d7508c,ellesse blau amealio 3 pack unisex  body,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
81966,e2519e85-1c22-41d1-bcbe-fe114c940e60,ellesse schwarz milli 3 pack unisex socken,ellesse,"[('ellesse schwarz   schwarz socken', 95), ('ellesse schwarz   schwarz socken', 95)]"
82012,5e795a0b-0d75-47da-a6a1-a950a7095db2,ellesse grün vermentino winterjacke,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
82172,32c2838d-3586-4709-83ba-43206a7c1ff7,ellesse schwarz lossal unisex mütze,ellesse,"[('ellesse schwarz   schwarz mütze', 95), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
82233,2337c816-56f1-46f2-9de2-57dc01c6460e,ellesse royal kyliano jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
82419,cdea0336-71e1-4a42-8f28-968205e27611,ellesse pink jena t shirt print,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
82443,98076e91-dfc6-4cb8-ba4f-5f793ad5819b,ellesse schwarz evers track pant jogginghose,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
82474,264e638a-84b6-4149-8c8f-d9cef76a9638,ellesse dunkelrot wendia freizeitkleid,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
82544,bd858692-d664-4070-a2ab-63cd82ada135,ellesse dunkelgrün lombardy padded jacket übergangsjacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
82554,d6d86a5d-5969-49ec-b203-c5b8e93af652,ellesse blau lempti badeshorts,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
82581,3ef2cf61-38d4-410e-b71e-b4fbf461ee81,ellesse gelb camilla winterjacke,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
82599,4d0acae4-6b4b-40de-b495-9ca02b3a1845,ellesse dunkelblau templeton umhängetasche,ellesse,"[('ellesse dunkelblau   blau umhängetasche', 88), ('ellesse weiß   weiß sneaker', 86)]"
82609,8eb1dbb2-f805-4c40-b980-b0ffce190926,ellesse schwarz theo nachtwäsche set pyjama,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
82730,b5fd6187-9b0e-4479-bcbf-ee573c71b58e,ellesse schwarz laude crop track  leichte jacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
82816,97ebdd0d-ad1e-4ac3-af04-83f61965169f,ellesse weiß champ jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
82822,7cbf4bde-e885-4c60-a336-46d81d403f11,ellesse mehrfarbig reon tee unisex t shirt print,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
82963,4bfc4240-9618-4c59-96d1-09ed2c89d0a9,ellesse offwhite brazi tee t shirt print,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
83000,3dc8aa69-42e3-4a82-a0a0-8d8d599f9303,ellesse dunkelblau pelio set unisex stoffhose trainingsjacke trainingsanzug,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse altrosa   weiß   grau   pink sweatshirt', 86)]"
83016,d40dbebe-da11-4fda-bec9-7552c0cbfdef,ellesse weiß ducenta hoody sweatshirt kapuzenpullover,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
83051,3ef4b285-749d-4da3-b4b9-4e9dbe6a9cd8,ellesse dunkelblau skate skirt a linien rock minirock,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
83119,0ad58796-de15-44aa-82a2-ec9a5d432996,ellesse schwarz kitora tagesrucksack,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
83145,e283b5b4-82b6-435f-8c0d-40dd6aa50bf6,ellesse offwhite layke t shirt print,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
83220,19e5b7af-9e18-45e5-94fb-5e23f6977477,ellesse neongelb suprios sweatshirt,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
83240,2486270e-1375-4d1d-a8f7-828a6c84cfa7,ellesse schwarz freyah set bikini,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
83291,5c6f3e8c-3274-4210-9800-da02bacf9382,ellesse grau simmz tracksuit stoffhose sweatshirt trainingsanzug,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   schwarz t shirt', 86)]"
83366,4b93fff2-d112-417e-afa3-8670fe10f2af,ellesse schwarz pellio jogginghose shorts,ellesse,"[('ellesse schwarz   weiß   schwarz shorts', 87), ('ellesse weiß   weiß sneaker', 86)]"
83431,2d57d8ed-89f0-4920-8b9d-bd62ef7494a9,ellesse grau hapani cap cap,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
83433,2f0c30da-9562-40d6-9e9c-64e19f2a2d0e,ellesse weiß ledda cap,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
83445,bbd5a808-b72a-4a2c-a64e-7663b0efd734,ellesse oliv primero camo hoody kapuzenpullover sweatshirt,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
83476,33438627-753a-4063-afc3-f3d4df5c833d,ellesse hellgrau fermonto trainingsjacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
83537,647ebab7-c990-42d6-a7f0-a72a362a0555,ellesse schwarz vassan tee t shirt print,ellesse,"[('ellesse schwarz   weiß   schwarz t shirt', 87), ('ellesse schwarz   weiß   schwarz t shirt', 87)]"
83557,2b97b703-f889-4d4f-bfb5-0064528c54cb,ellesse schwarz pruno übergangsjacke,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
83591,64b9a38e-082a-488d-947a-c9e6785793bc,ellesse schwarz cerelia bra sport bh mit leichter stützkraft,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   schwarz t shirt', 86)]"
83631,c6a2ad68-f4a2-465b-b31a-11dc03a38b62,ellesse weiß conchiglia  funktionsshirt top,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
83707,007e7768-b533-48e6-9191-e66288f5cb64,ellesse pink tesmina oversized tee t shirt print,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
83761,2cec7687-1117-4d8d-9e7b-d6cc7bd8476f,ellesse hellblau colino jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
83805,3252057d-29c9-4b50-be11-d881b97cde1f,ellesse pink orangan pant jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
83886,1f1b9dfb-41ed-48cc-afec-98b76804720d,ellesse royal frankelo jogginghose shorts,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
83924,0d65133e-25da-40de-aac2-1ce95ed4090f,ellesse silberfarben tepolini trainingsjacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
83934,ecbdecbd-d15a-4aba-ac86-5ef998505522,ellesse schwarz sharla top,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
83948,983975f8-62ed-42ea-a301-7199a3e5d1bb,ellesse dunkelrot khlo top,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
83960,8214d51e-bf75-4d75-b4ce-1e3ae4ee27c5,ellesse khaki blanka tights,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
83976,6c4c4586-70df-4f44-baf5-495b69564904,ellesse grün tour tie shorts,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
84056,d862c398-2aa1-4b46-b36a-25c91b0c5dba,ellesse blau inferno tee funktionsshirt t shirt print,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
84074,c4e3ac91-f3df-4f0c-af69-eba653d7c124,ellesse dunkelblau fayi beanie unisex mütze,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
84081,a6379614-4f94-4334-98b3-1c24712c21ba,ellesse silberfarben valina winterjacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
84258,3fcde1f6-33f8-4928-a9ef-1e4b5f6c1ee3,ellesse blau valli camo set unisex tagesrucksack,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
84342,e58b02a7-898a-46d2-a4ae-a2a8bdc0689d,ellesse schwarz pop jog pant jogginghose,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
84351,19887675-9bff-49c6-b614-a70ffa09c4ac,ellesse blau lucinalla jog pant and oversized tee nachtwäsche set pyjama,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse altrosa   weiß   grau   pink sweatshirt', 86)]"
84398,96abb02a-6485-46a3-83eb-63a833b1f59a,ellesse schwarz quintino tights,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
84417,f64ec2df-a7eb-440d-bcbe-69ec260f2b76,ellesse hellgrau meliert victena shorts jogginghose,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
84453,8baf7a07-0c28-4e58-b23b-fe7679f07096,ellesse dunkelblau siobhen sweatshirt,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
84459,ac73fedd-9606-4bdb-bc53-6ab7c82b662b,ellesse weiß lauro t shirt print,ellesse,"[('ellesse weiß   weiß shirt', 95), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
84460,48bba4f6-13d4-412b-ae01-94fc222bd18c,ellesse hellgrau osteria jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
84467,34d5c95d-476e-4217-bdf1-ec72b1d8daab,ellesse schwarz archivium sneaker low,ellesse,"[('ellesse schwarz   schwarz sneaker', 95), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
84471,153bb643-262f-455d-b23a-125e6c2e0039,ellesse schwarz thimb jerseykleid,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
84674,b257513b-2ad0-4d64-a4c0-ad9e9d0462bf,ellesse schwarz fayi beanie unisex mütze,ellesse,"[('ellesse schwarz   schwarz mütze', 95), ('ellesse weiß   weiß sneaker', 86)]"
84714,e40aadf1-8430-4739-b65d-e0511404b2b5,ellesse schwarz vincoli crew sweatshirt,ellesse,"[('ellesse schwarz   weiß   schwarz sweatshirt', 88), ('ellesse schwarz   weiß   schwarz sweatshirt', 88)]"
84771,79a58b1b-70b4-4f76-a1f7-38653d0f0c09,ellesse schwarz cielo badeshorts,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
84779,691bff53-86cb-4459-8063-4b898c82c754,ellesse schwarz panettone jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
84821,26f5850a-ba4d-4f3c-98a7-46a808473d9d,ellesse schwarz lukka umhängetasche,ellesse,"[('ellesse schwarz   weiß   schwarz umhängetasche', 88), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
84847,38b48327-d3b9-42a5-8116-ea09219b0a78,ellesse grau monerillo langarmshirt,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
84848,6fcb8e5a-d3c6-462c-8f0f-41cb6a825a04,ellesse mehrfarbig jyn tights,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
84872,59d79a72-7cd8-4c4d-8eb7-67a976113e98,ellesse oliv vassily hoody kapuzenpullover sweatshirt,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
84926,aae3538d-bf1a-4f97-9e9c-61026f8b94c0,ellesse schwarz geena faltenrock minirock,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
85060,a4cb8e2a-d7fb-4ffb-979c-3c1af0ecb89b,ellesse dunkelblau lanio beanie unisex mütze,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
85121,443dafdc-00c6-4ee6-9024-a6d7898d4a4e,ellesse braun tanker  sneaker low,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
85300,08f07eff-e23e-4bfb-9708-469865288ea3,ellesse weiß pontile track  trainingsjacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
85319,fa4a843f-ec75-4a54-9f30-06842515197a,ellesse mehrfarbig caletta skort sportrock,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
85477,3f9a84bc-4639-4d99-814f-c0b09a1171ae,ellesse blau victena jogginghose shorts,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
85503,d5fa1fab-b44d-45fd-9d9f-3a1d3b187a4b,ellesse hellgrau meliert colino jogginghose,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
85509,7fd77ef5-1c71-42cb-b0f7-766ed3bae591,ellesse weiß sento visor cap,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
85522,86ff3b9a-d007-4062-ac7c-1918b496a204,ellesse weiß teban unisex 6 pack socken füßlinge,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse nude   beige sneaker', 86)]"
85532,41b37f95-b94a-4d9c-898d-f42e06c714e3,ellesse dunkelblau meliert mavoz t shirt print,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse nude   beige sneaker', 86)]"
85698,08e2da34-612a-431a-a6f2-548a957cb229,ellesse oliv freccaro jacket fleecejacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
85717,41e0c7f5-126c-4fb7-8c83-37fc5343af5b,ellesse pink fittina unisex funktionsshirt t shirt print,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
85720,9d03311b-f6f4-414b-aaa9-cc4514b51a2a,ellesse schwarz nurra fashion trunks 5 pack panties,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
85802,50ba4361-cf1e-4daf-b2ab-7c2022540ff7,ellesse schwarz suprios sweatshirt,ellesse,"[('ellesse schwarz   schwarz sweatshirt  suprios ', 95), ('ellesse schwarz   weiß   schwarz sweatshirt', 88)]"
85850,a84d52f9-c04d-4527-9760-b2569a9ea3a6,ellesse weiß teynor badeshorts,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
85867,1a1422d9-4420-4627-8aed-0dd319e18be9,ellesse rosa block langarmshirt,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
85893,5b404a63-a34b-4972-b8ae-773fa978617e,ellesse lila cielo badeshorts,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
85960,de18ae89-a941-49a8-a52e-0f2fd7d0acea,ellesse flieder reo langarmshirt,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
86150,52ad9c38-4e63-4dcd-81fd-ecae5d608367,ellesse schwarz harrow langarmshirt,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
86205,354c0cb4-2bd0-405d-9773-67ce734c2c11,ellesse weiß nano track top trainingsjacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
86213,a3e7c707-7875-47a3-adbc-72d45afacc14,ellesse gelb arcille hoody kapuzenpullover,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
86349,d91340fd-8563-4385-b12d-82fb15613d81,ellesse weiß lanbrone t shirt print,ellesse,"[('ellesse weiß   weiß shirt', 95), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
86371,c0e0d590-2941-482a-8cfb-b1874f1b19b5,ellesse blau speedio tights,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
86412,973341a3-9557-47b0-a335-a9b989611661,ellesse weiß total ball short tights,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
86426,d8c7ed97-92ab-4bd9-97f2-1ad6907b8697,ellesse grün adriala top,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
86466,5f6a4946-fd15-4a2a-809f-7f7692717b12,ellesse dunkelgelb joyani jogginghose shorts,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
86545,1d5ae98d-1d9d-494e-863a-2b166fc3f4fe,ellesse schwarz munis trainer liner 12 pack unisex  füßlinge socken,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   schwarz t shirt', 86)]"
